from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U1829Z4,U1829Z1,1,,669_15_200417,367_613_200518
U1829Z4,U1829Z3,1,,379_32_200518,666_9_200518
U1829Z4,U1829Z3,1,,367_606_200518,666_3_200518
U1829Z4,U1829Z3,1,,379_4_200518,666_3_200518
U1829Z3,U1829Z1,1,,666_24_180702,375_1293_200203
U1829Z3,U1829Z1,1,,666_76_200518,375_1297_200518
U1829Z3,U1829Z1,1,,667_8_190930,375_1297_200518
U1829Z4,U1829Z1,1,,670_17_200518,375_1299_200518
U1829Z4,U1829Z1,1,,667_11_200518,375_1313_200518
U1829Z4,U1829Z1,1,,666_79_200427,375_1318_200518
U1829Z4,U1829Z1,1,,666_77_200518,375_1321_200518
U1829Z4,U1829Z1,1,,670_16_200518,375_1324_200203
U1829Z4,U1829Z1,1,,667_5_200518,375_1327_200518
U1829Z4,U1829Z1,1,,666_78_190930,375_1334_200518
U1829Z1,U1829Z1,1,,669_72_200518,367_621_200518
U1829Z4,U1829Z1,1,,669_81_200518,367_625_200518
U1829Z4,U1829Z1,1,,667_12_200518,375_1349_200518
U1829Z4,U1829Z2,1,,367_554_200201,669_71_200518
U1829Z4,U1829Z3,1,,375_1322_200518,666_15_200518
U1829Z4,U1829Z1,1,,669_82_200417,379_5_200417
U1829Z4,U1829Z3,1,,375_1190_200201,666_11_200518
U1829Z4,U1829Z3,1,,375_1344_200518,666_13_200518
U1829Z4,U1829Z1,1,,669_81_200518,379_10_200518
U1829Z4,U1829Z1,1,,669_15_200417,379_12_200417
U1829Z4,U1829Z2,1,,367_635_200518,669_73_200417
U1829Z4,U1829Z2,1,,375_1272_200203,669_67_200417
U1829Z4,U1829Z1,1,,670_13_200518,379_1_200518
U1829Z4,U1829Z3,1,,375_1312_200518,666_1_190930
U1829Z4,U1829Z2,1,,375_1322_200518,670_15_200518
U1829Z3,U1829Z2,1,,379_15_200518,670_15_200518
U1829Z4,U1829Z2,1,,367_624_200518,669_68_200518
U1829Z4,U1829Z1,1,,669_17_200417,379_23_200518
U1829Z4,U1829Z2,1,,367_598_200518,669_77_200518
U1661Z2,U1661Z2,1,,425_28_200401,311_42_200518
U1984Z4,U1984Z2,1,,421_269_200420,381_65_191128
U2016Z1,U2016Z1,1,,381_71_191202,387_7_191202
U2008Z2,U2008Z2,1,,491_4_191101,387_8_181026
U1984Z3,U1984Z1,1,,421_265_200420,381_51_191202
U1984Z4,U1984Z1,1,,421_271_200420,381_51_191202
U1984Z3,U1984Z2,1,,421_268_200420,381_52_191128
U1984Z4,U1984Z2,1,,421_266_200420,381_52_191128
U2016Z1,U2016Z2,1,,652_9_190805,381_52_191128
U2016Z1,U2016Z2,1,,492_15_200427,381_52_191128
U2008Z4,U2008Z1,1,,489_24_191125,381_66_191202
U1984Z4,U1984Z1,1,,421_281_200420,381_66_191202
U1984Z2,U1984Z2,1,,421_276_200420,381_67_191128
U1984Z4,U1984Z2,1,,421_283_200518,381_67_191128
U2008Z4,U2008Z2,1,,489_52_191125,387_10_190902
U2020Z1,U2020Z1,1,,492_18_200427,382_58_200427
U1984Z3,U1984Z1,1,,421_272_200420,381_59_191202
U1984Z4,U1984Z1,1,,421_134_191114,381_59_191202
U1984Z3,U1984Z2,1,,421_275_200420,381_60_200427
U1984Z4,U1984Z2,1,,421_273_200420,381_60_200427
U1978Z2,U1978Z2,1,,654_2_180709,381_60_200427
U2019Z4,U2019Z1,1,,492_90_200427,382_60_200427
U2029Z2,U2029Z2,1,,654_7_180709,382_61_200427
U1984Z3,U1984Z2,1,,421_272_200420,381_64_191128
U1984Z4,U1984Z2,1,,421_134_191114,381_64_191128
U2008Z4,U2008Z2,1,,489_24_191125,381_64_191128
U1984Z3,U1984Z1,1,,421_278_200420,381_55_191202
U1984Z4,U1984Z1,1,,421_264_200420,381_55_191202
U1984Z3,U1984Z2,1,,421_270_200420,381_47_191128
U1984Z4,U1984Z2,1,,421_279_200420,381_47_191128
U2016Z1,U2016Z2,1,,652_3_190805,381_47_191128
U1984Z3,U1984Z2,1,,421_280_200420,381_58_200427
U1984Z4,U1984Z2,1,,421_274_200420,381_58_200427
U1978Z2,U1978Z2,1,,654_12_200427,381_58_200427
U2008Z4,U2008Z2,1,,489_4_191125,381_18_190524
U2019Z3,U2019Z1,1,,492_94_200427,382_62_200427
U2029Z1,U2029Z1,1,,382_70_200427,654_2_180709
U2008Z4,U2008Z2,1,,489_17_191125,387_16_180728
U1984Z3,U1984Z2,1,,421_152_200106,381_19_190524
U1984Z4,U1984Z2,1,,421_150_200106,381_19_190524
U2008Z2,U2008Z2,1,,491_64_190521,381_19_190524
U1984Z3,U1984Z1,1,,421_292_200513,381_69_191202
U1984Z4,U1984Z1,1,,421_267_200420,381_69_191202
U1984Z3,U1984Z2,1,,421_278_200420,381_70_191128
U1984Z4,U1984Z2,1,,421_264_200420,381_70_191128
U2008Z4,U2008Z1,1,,489_15_191125,381_22_190524
U2016Z1,U2016Z2,1,,652_11_190805,381_23_190524
U2008Z4,U2008Z1,1,,489_11_191125,381_48_191202
U1984Z3,U1984Z1,1,,421_275_200420,381_48_191202
U1984Z4,U1984Z1,1,,421_273_200420,381_48_191202
U1984Z3,U1984Z2,1,,421_282_200518,381_49_191128
U1984Z3,U1984Z2,1,,421_265_200420,381_56_191128
U1984Z4,U1984Z2,1,,421_271_200420,381_56_191128
U2019Z4,U2019Z1,1,,492_92_200427,382_63_200427
U2016Z1,U2016Z2,1,,492_7_200427,381_28_190524
U2016Z1,U2016Z2,1,,654_6_181026,381_28_190524
U2008Z2,U2008Z2,1,,491_3_191101,381_28_190524
U1978Z2,U1978Z2,1,,654_18_180709,387_21_181026
U2008Z4,U2008Z1,1,,489_52_191125,381_57_191202
U1984Z3,U1984Z1,1,,421_270_200420,381_57_191202
U1984Z4,U1984Z1,1,,421_279_200420,381_57_191202
U1978Z2,U1978Z2,1,,654_56_200427,381_72_200427
U2016Z1,U2016Z2,1,,492_19_200427,381_72_200427
U2026Z1,U2026Z1,1,,490_8_180430,382_13_191216
U1984Z3,U1984Z1,1,,421_280_200420,381_73_191202
U1984Z4,U1984Z1,1,,421_274_200420,381_73_191202
U1984Z4,U1984Z2,1,,421_281_200420,381_74_200427
U1978Z2,U1978Z2,1,,654_14_200427,381_74_200427
U2008Z4,U2008Z2,1,,489_11_191125,381_74_200427
U1984Z3,U1984Z1,1,,421_282_200518,381_54_191202
U1984Z3,U1984Z2,1,,421_292_200513,381_50_191128
U1984Z4,U1984Z2,1,,421_267_200420,381_50_191128
U2008Z4,U2008Z1,1,,489_4_191125,381_37_190524
U2008Z4,U2008Z2,1,,489_1_191125,382_67_200427
U2019Z4,U2019Z2,1,,492_19_200427,382_22_200302
U2019Z4,U2019Z1,1,,492_88_200427,382_68_200427
U2023Z1,U2023Z2,1,,382_74_200427,382_84_200427
U2019Z3,U2019Z1,1,,492_86_200427,382_70_200427
U2016Z2,U2016Z2,1,,381_38_190524,492_86_200427
U2016Z1,U2016Z2,1,,652_7_190805,387_33_190916
U2008Z4,U2008Z2,1,,489_15_191125,387_33_190916
U2046Z1,U2046Z2,1,,653_6_180430,383_12_200302
U2046Z2,U2046Z2,1,,490_13_200403,383_14_200302
U2036Z2,U2036Z2,1,,489_1_191125,383_26_200302
U2046Z2,U2046Z2,1,,383_3_200302,653_2_180430
U2059Z1,U2059Z3,1,,490_28_200403,653_4_180430
U2059Z1,U2059Z2,1,,653_1_200403,490_1_200403
U2370Z1,U2370Z1,1,,380_3_191216,384_2_180430
U1686Z3,U1686Z1,1,,630_408_200518,386_46_200302
U1686Z2,U1686Z1,1,,630_421_200518,386_48_191216
U1686Z3,U1686Z1,1,,630_397_200518,386_48_191216
U1686Z3,U1686Z1,1,,630_413_200518,386_52_191216
U1686Z2,U1686Z1,1,,630_414_200518,386_54_191216
U1686Z2,U1686Z1,1,,630_425_200518,386_56_191216
U1686Z3,U1686Z1,1,,630_448_200518,386_56_191216
U1686Z2,U1686Z1,1,,630_329_200511,386_60_191216
U1686Z3,U1686Z1,1,,630_442_200518,386_60_191216
U1686Z2,U1686Z1,1,,630_418_200518,386_62_191216
U1686Z2,U1686Z1,1,,630_403_200518,386_66_191216
U1686Z3,U1686Z1,1,,630_436_200518,386_66_191216
U1686Z2,U1686Z1,1,,630_449_200518,386_72_191216
U1686Z3,U1686Z1,1,,630_401_200518,386_72_191216
U1686Z2,U1686Z1,1,,630_443_200518,386_74_191216
U1686Z3,U1686Z1,1,,630_417_200518,386_74_191216
U1686Z2,U1686Z1,1,,630_400_200518,386_79_200106
U1686Z3,U1686Z1,1,,630_472_200604,386_79_200106
U1686Z2,U1686Z1,1,,630_416_200518,386_81_200106
U1686Z3,U1686Z1,1,,630_434_200518,386_81_200106
U1686Z2,U1686Z1,1,,630_433_200518,386_85_191216
U1686Z3,U1686Z1,1,,630_406_200518,386_85_191216
U1686Z2,U1686Z1,1,,630_396_200518,386_87_200106
U1686Z3,U1686Z1,1,,630_430_200518,386_87_200106
U1686Z2,U1686Z1,1,,630_441_200518,386_89_200106
U1686Z3,U1686Z1,1,,630_470_200604,386_89_200106
U1686Z2,U1686Z1,1,,630_407_200518,386_91_200106
U1686Z3,U1686Z1,1,,630_426_200518,386_91_200106
U1686Z2,U1686Z1,1,,630_427_200518,386_93_200106
U1686Z3,U1686Z1,1,,630_450_200518,386_93_200106
U2008Z2,U2008Z1,1,,491_4_191101,387_30_180730
U2016Z1,U2016Z1,1,,387_32_190902,659_6_190916
U2016Z1,U2016Z1,1,,381_68_191202,654_40_190304
U2016Z1,U2016Z1,1,,660_84_200518,654_40_190304
U1984Z3,U1984Z1,1,,421_152_200106,381_76_191202
U1984Z4,U1984Z1,1,,421_150_200106,381_76_191202
U4418Z1,U4418Z1,1,,623_256_200331,342_78_191202
U4398Z2,U4398Z2,1,,624_379_191106,342_78_191202
U4777Z15,U4777Z8,1,,588_26_191202,388_126_191202
U4777Z15,U4777Z8,1,,588_35_191202,388_127_191202
U4777Z15,U4777Z8,1,,650_135_200330,388_129_191202
U4777Z15,U4777Z8,1,,589_16_190826,388_143_200513
U4777Z15,U4777Z10,1,,388_51_191024,588_27_200513
U4777Z15,U4777Z10,1,,389_21_190826,589_5_190826
U4777Z15,U4777Z10,1,,389_27_190826,588_29_191202
U4777Z15,U4777Z8,1,,580_127_191218,389_50_191014
U4777Z5,U4777Z8,1,,590_212_200518,389_50_191014
U4777Z15,U4777Z8,1,,592_142_191204,389_50_191014
U4777Z5,U4777Z8,1,,590_214_200518,389_200_200601
U4777Z15,U4777Z8,1,,650_112_200330,389_200_200601
U4777Z5,U4777Z8,1,,590_201_200518,389_212_200601
U4777Z15,U4777Z8,1,,580_135_191218,389_214_200601
U4777Z5,U4777Z8,1,,590_204_200518,389_214_200601
U4777Z15,U4777Z8,1,,580_121_191218,389_31_190826
U4777Z5,U4777Z8,1,,590_216_200518,389_31_190826
U4777Z15,U4777Z8,1,,592_158_191204,389_31_190826
U4777Z15,U4777Z8,1,,580_131_191218,389_18_190826
U4777Z5,U4777Z8,1,,590_208_200518,389_18_190826
U4777Z15,U4777Z8,1,,592_152_191204,389_18_190826
U4777Z15,U4777Z8,1,,580_123_191218,389_20_190826
U4777Z5,U4777Z8,1,,590_198_200518,389_20_190826
U3287Z12,U3287Z6,1,,395_240_190902,511_9_190902
U3287Z12,U3287Z6,1,,393_126_200518,511_9_190902
U3287Z12,U3287Z6,1,,395_212_200518,512_9_190902
U3287Z12,U3287Z6,1,,393_146_200518,512_9_190902
U3287Z12,U3287Z6,1,,393_120_200518,512_7_190701
U1851Z2,U1851Z4,1,,317_161_200316,395_68_200420
U3287Z12,U3287Z6,1,,395_210_200601,512_11_190701
U1851Z2,U1851Z4,1,,317_169_200316,395_26_200420
U1851Z2,U1851Z4,1,,317_170_200316,395_50_200420
U1851Z2,U1851Z4,1,,317_174_200316,395_60_200420
U1851Z1,U1851Z4,1,,392_70_190902,395_3_200518
U1851Z2,U1851Z4,1,,317_238_191125,395_101_200518
U1851Z2,U1851Z4,1,,317_171_200316,395_7_200420
U1851Z1,U1851Z4,1,,361_104_200420,395_7_200420
U1851Z2,U1851Z4,1,,317_162_200316,395_5_200420
U1851Z10,U1851Z9,1,,395_234_190902,392_51_190701
U1851Z1,U1851Z4,1,,361_257_200522,395_124_200420
U1851Z2,U1851Z4,1,,317_168_200316,395_24_200420
U1851Z2,U1851Z4,1,,317_239_200316,395_145_200420
U1851Z2,U1851Z4,1,,317_163_200316,395_66_200420
U1851Z10,U1851Z9,1,,395_256_190902,392_108_191014
U3287Z12,U3287Z6,1,,395_222_190902,511_11_190701
U3287Z12,U3287Z6,1,,395_234_190902,511_19_190701
U3287Z12,U3287Z6,1,,395_221_200518,512_15_190902
U3287Z12,U3287Z6,1,,393_119_191216,512_15_190902
U1851Z10,U1851Z9,1,,395_239_190902,392_110_191014
U1278Z2,U1278Z2,1,,662_3_200604,398_118_191216
U1278Z3,U1278Z1,1,,662_23_200604,398_121_191216
U1434Z1,U1434Z1,1,,443_106_200331,398_121_191216
U1434Z1,U1434Z2,1,,433_30_190624,398_112_191216
U1431Z3,U1431Z2,1,,429_22_190304,398_112_191216
U1430Z4,U1430Z2,1,,661_3_181008,398_112_191216
U1278Z2,U1278Z2,1,,662_30_200604,398_112_191216
U1434Z1,U1434Z1,1,,433_13_190401,398_113_191216
U1434Z1,U1434Z1,1,,443_114_200331,398_113_191216
U1434Z2,U1434Z1,1,,443_107_200331,398_113_191216
U1434Z2,U1434Z2,1,,443_128_200331,398_122_191216
U1431Z3,U1431Z2,1,,429_4_200106,398_128_191216
U1278Z2,U1278Z2,1,,662_35_200604,398_128_191216
U1434Z2,U1434Z2,1,,433_16_200513,398_130_191216
U1434Z2,U1434Z2,1,,443_120_200331,398_106_191216
U1430Z4,U1430Z2,1,,661_17_181008,398_106_191216
U1278Z2,U1278Z1,1,,662_5_200604,398_107_191216
U1278Z3,U1278Z1,1,,662_29_200604,398_107_191216
U1434Z1,U1434Z2,1,,433_26_190624,398_132_191216
U1431Z3,U1431Z2,1,,429_24_190304,398_132_191216
U1430Z4,U1430Z2,1,,661_143_200515,398_132_191216
U1278Z2,U1278Z2,1,,662_21_200604,398_132_191216
U1278Z3,U1278Z1,1,,662_22_200604,398_133_191216
U1434Z1,U1434Z1,1,,433_37_200513,398_133_191216
U1431Z3,U1431Z2,1,,429_6_200106,398_135_191216
U1430Z4,U1430Z2,1,,661_135_200515,398_135_191216
U1434Z1,U1434Z2,1,,433_7_190624,398_140_191216
U1434Z2,U1434Z2,1,,443_126_200331,398_140_191216
U1430Z4,U1430Z2,1,,661_139_200515,398_140_191216
U1278Z2,U1278Z2,1,,662_5_200604,398_140_191216
U1278Z2,U1278Z1,1,,662_30_200604,398_141_191216
U1278Z3,U1278Z1,1,,662_6_200604,398_141_191216
U1434Z1,U1434Z1,1,,443_127_200331,398_141_191216
U1434Z2,U1434Z1,1,,443_113_200331,398_141_191216
U1278Z3,U1278Z1,1,,662_43_200606,398_103_191216
U1278Z3,U1278Z1,1,,662_4_200604,398_103_191216
U1434Z2,U1434Z2,1,,443_105_200331,398_110_191216
U1430Z4,U1430Z2,1,,661_141_200515,398_110_191216
U1278Z2,U1278Z2,1,,662_33_200604,398_110_191216
U1278Z3,U1278Z1,1,,427_2_190902,398_145_191216
U1434Z1,U1434Z2,1,,433_4_191007,398_146_191216
U1431Z3,U1431Z2,1,,429_8_190304,398_146_191216
U1278Z2,U1278Z2,1,,430_3_180702,398_146_191216
U1434Z2,U1434Z2,1,,443_110_200331,398_104_191216
U1430Z4,U1430Z2,1,,661_147_200515,398_104_191216
U1278Z2,U1278Z2,1,,662_18_200604,398_104_191216
U1278Z3,U1278Z1,1,,427_12_190902,398_150_191216
U1434Z1,U1434Z2,1,,443_114_200331,398_151_191216
U1434Z2,U1434Z2,1,,433_43_200406,398_151_191216
U1278Z2,U1278Z2,1,,427_9_200513,398_153_200513
U1434Z2,U1434Z2,1,,443_118_200331,398_155_200513
U1434Z1,U1434Z2,1,,443_125_200331,398_157_191216
U1278Z3,U1278Z1,1,,662_19_200604,398_105_200513
U1333Z2,U1333Z2,1,,497_8_200528,480_23_190902
U1434Z1,U1434Z2,1,,443_117_200331,398_158_191216
U1278Z2,U1278Z2,1,,662_1_200604,398_158_191216
U1434Z1,U1434Z1,1,,398_121_191216,443_106_200331
U1278Z2,U1278Z2,1,,662_16_200604,398_162_191216
U1984Z2,U1984Z3,1,,381_50_191128,421_292_200513
U1984Z1,U1984Z3,1,,381_69_191202,421_292_200513
U1984Z2,U1984Z4,1,,381_70_191128,421_264_200420
U1984Z1,U1984Z4,1,,381_55_191202,421_264_200420
U1984Z2,U1984Z3,1,,381_56_191128,421_265_200420
U1984Z1,U1984Z3,1,,381_51_191202,421_265_200420
U1984Z2,U1984Z4,1,,381_52_191128,421_266_200420
U1984Z1,U1984Z4,1,,381_63_191202,421_266_200420
U2309Z1,U2309Z2,1,,422_159_200106,662_11_200427
U1278Z1,U1278Z3,1,,398_123_191216,662_17_200604
U1984Z2,U1984Z3,1,,381_65_191128,421_131_191114
U1984Z1,U1984Z3,1,,381_78_191202,421_131_191114
U1984Z1,U1984Z4,1,,381_69_191202,421_267_200420
U1984Z2,U1984Z4,1,,381_50_191128,421_267_200420
U1984Z2,U1984Z3,1,,381_52_191128,421_268_200420
U1984Z1,U1984Z3,1,,381_63_191202,421_268_200420
U1984Z2,U1984Z4,1,,381_64_191128,421_134_191114
U1984Z1,U1984Z4,1,,381_59_191202,421_134_191114
U1984Z1,U1984Z4,1,,381_78_191202,421_269_200420
U1984Z2,U1984Z4,1,,381_65_191128,421_269_200420
U2300Z1,U2300Z1,1,,422_160_200106,422_141_200611
U1984Z2,U1984Z3,1,,381_47_191128,421_270_200420
U1984Z1,U1984Z3,1,,381_57_191202,421_270_200420
U1984Z2,U1984Z4,1,,381_56_191128,421_271_200420
U1984Z1,U1984Z4,1,,381_51_191202,421_271_200420
U1984Z2,U1984Z3,1,,381_64_191128,421_272_200420
U1984Z1,U1984Z3,1,,381_59_191202,421_272_200420
U1984Z2,U1984Z4,1,,381_60_200427,421_273_200420
U1984Z1,U1984Z4,1,,381_48_191202,421_273_200420
U2300Z1,U2300Z2,1,,424_227_200420,422_81_200611
U1984Z2,U1984Z4,1,,381_58_200427,421_274_200420
U1984Z1,U1984Z4,1,,381_73_191202,421_274_200420
U1984Z1,U1984Z1,1,,381_40_190524,421_147_200513
U1984Z2,U1984Z3,1,,381_60_200427,421_275_200420
U1984Z1,U1984Z3,1,,381_48_191202,421_275_200420
U4992Z2,U4992Z2,1,,421_265_200420,424_204_200611
U4992Z2,U4992Z2,1,,421_268_200420,424_205_200513
U1984Z2,U1984Z1,1,,381_72_200427,421_293_200513
U1984Z1,U1984Z1,1,,381_68_191202,421_293_200513
U1984Z2,U1984Z3,1,,381_70_191128,421_278_200420
U1984Z1,U1984Z3,1,,381_55_191202,421_278_200420
U1984Z2,U1984Z4,1,,381_47_191128,421_279_200420
U1984Z1,U1984Z4,1,,381_57_191202,421_279_200420
U1984Z2,U1984Z3,1,,381_58_200427,421_280_200420
U1984Z1,U1984Z3,1,,381_73_191202,421_280_200420
U1984Z2,U1984Z4,1,,381_74_200427,421_281_200420
U1984Z1,U1984Z4,1,,381_66_191202,421_281_200420
U2300Z1,U2300Z1,1,,422_148_200611,422_148_200611
U2070Z2,U2070Z1,1,,491_3_191101,423_395_200518
U2070Z2,U2070Z1,1,,491_4_191101,423_400_200518
U2269Z5,U2269Z4,1,,660_77_200518,435_93_200604
U1278Z2,U1278Z2,1,,398_164_191216,427_10_180924
U1278Z2,U1278Z2,1,,398_110_191216,662_33_200604
U2213Z2,U2213Z1,1,,655_423_200427,662_34_200604
U2213Z1,U2213Z1,1,,655_479_200518,662_34_200604
U1278Z1,U1278Z3,1,,398_111_191215,662_34_200604
U1278Z1,U1278Z3,1,,398_150_191216,427_12_190902
U2008Z1,U2008Z3,1,,387_26_190902,489_246_191125
U2008Z1,U2008Z3,1,,381_68_191202,489_50_191125
U1431Z1,U1431Z2,1,,398_105_200513,429_15_200316
U1431Z1,U1431Z2,1,,398_111_191215,429_17_200513
U1431Z1,U1431Z2,1,,398_121_191216,429_19_200513
U1431Z1,U1431Z2,1,,398_107_191216,429_21_200316
U1431Z1,U1431Z3,1,,398_141_191216,429_23_190304
U1431Z1,U1431Z3,1,,398_133_191216,429_25_190304
U3174Z2,U3174Z2,1,,432_840_200528,436_154_200406
U3174Z1,U3174Z2,1,,436_39_190311,436_22_200528
U1333Z2,U1333Z2,1,,497_17_200528,480_18_200528
U1333Z2,U1333Z2,1,,497_5_200528,480_20_200528
U3030Z2,U3030Z2,1,,499_17_200513,436_19_190819
U3174Z2,U3174Z2,1,,432_842_200528,436_164_200406
U1434Z1,U1434Z2,1,,398_145_191216,433_42_200406
U1434Z1,U1434Z2,1,,443_123_200331,398_164_191216
U1434Z2,U1434Z2,1,,443_116_200331,398_164_191216
U1278Z2,U1278Z2,1,,427_10_180924,398_164_191216
U1278Z2,U1278Z2,1,,662_24_200604,398_166_191216
U1497Z1,U1497Z1,1,,398_148_191216,433_7_190624
U1434Z1,U1434Z1,1,,398_113_191216,443_114_200331
U1434Z1,U1434Z1,1,,433_13_190401,443_114_200331
U1434Z1,U1434Z2,1,,398_113_191216,433_43_200406
U1497Z1,U1497Z1,1,,398_133_191216,433_37_200513
U3174Z2,U3174Z2,1,,432_844_200528,436_168_200406
U1333Z2,U1333Z2,1,,497_19_200528,480_34_200602
U1333Z2,U1333Z2,1,,497_21_200528,480_27_200513
U1434Z1,U1434Z1,1,,398_107_191216,443_121_200331
U1434Z1,U1434Z1,1,,398_141_191216,443_127_200331
U2109Z1,U2109Z1,1,,332_863_200615,452_348_200615
U2109Z1,U2109Z1,1,,332_831_200615,452_353_200615
U3303Z2,U3303Z2,1,,455_15_180430,454_186_200414
U3303Z1,U3303Z2,1,,459_184_200601,454_226_200601
U3303Z1,U3303Z1,1,,454_241_200601,455_2_180430
U2545Z1,U2545Z4,1,,390_40_200522,455_63_190603
U1546Z1,U1546Z2,1,,651_97_200519,337_475_200601
U3303Z1,U3303Z2,1,,454_238_200601,459_76_191209
U2109Z1,U2109Z1,1,,332_819_200615,452_358_200615
U1593Z1,U1593Z2,1,,339_32_200316,452_359_200615
U3303Z1,U3303Z2,1,,454_240_200601,459_19_191022
U3303Z1,U3303Z2,1,,455_81_200601,459_70_191209
U2510Z1,U2510Z1,1,,438_132_200522,438_206_190805
U2522Z1,U2522Z3,1,,390_14_200420,485_8_190805
U3303Z1,U3303Z2,1,,459_185_200601,455_70_190603
U2109Z1,U2109Z1,1,,332_815_200615,452_363_200615
U2109Z1,U2109Z1,1,,332_823_200615,452_365_200615
U2109Z1,U2109Z1,1,,332_857_200615,452_367_200615
U2109Z1,U2109Z1,1,,332_833_200615,452_371_200615
U1546Z2,U1546Z1,1,,651_31_190715,337_447_200519
U4561Z1,U4561Z2,1,,459_182_200601,459_80_191209
U2109Z1,U2109Z1,1,,332_809_200615,452_375_200615
U2522Z1,U2522Z3,1,,390_2_200420,485_19_180924
U2236Z1,U2236Z5,1,,316_570_200518,457_30_190502
U1598Z1,U1598Z2,1,,363_108_191216,461_209_191202
U1564Z1,U1564Z1,1,,339_280_190902,461_158_200518
U1696Z2,U1696Z2,1,,494_37_200518,495_66_200415
U1598Z1,U1598Z2,1,,363_112_191216,461_215_200511
U4364Z1,U4364Z2,1,,496_44_200401,466_53_190902
U4371Z2,U4371Z2,1,,464_121_200414,466_56_190902
U4364Z1,U4364Z2,1,,496_41_200401,466_59_190902
U4371Z2,U4371Z2,1,,466_56_190902,464_121_200414
U4377Z1,U4377Z1,1,,464_127_200414,464_122_200608
U4371Z2,U4371Z2,1,,464_112_200414,466_60_190902
U4364Z1,U4364Z2,1,,496_33_191216,466_61_190902
U9176Z2,U9176Z1,1,,668_2_200615,467_258_191004
U9176Z2,U9176Z1,1,,668_11_190902,467_264_191004
U9176Z2,U9176Z2,1,,668_51_190902,467_265_191004
U9176Z2,U9176Z2,1,,668_15_190902,467_267_190411
U9176Z2,U9176Z1,1,,668_49_190902,467_200_191004
U1793Z5,U1793Z5,1,,467_235_191004,467_254_190411
U4441Z2,U4441Z1,1,,468_21_200615,467_272_190411
U9176Z2,U9176Z1,1,,467_277_191004,668_5_200406
U9176Z2,U9176Z2,1,,668_17_190902,467_277_191004
U9176Z2,U9176Z1,1,,467_269_191004,668_7_190411
U4371Z2,U4371Z2,1,,466_60_190902,464_112_200414
U4704Z1,U4704Z1,1,,475_76_190411,468_18_200615
U1785Z1,U1785Z1,1,,473_109_200106,470_77_200518
U1785Z2,U1785Z2,1,,473_2_200106,470_11_200106
U1785Z2,U1785Z2,1,,473_7_200106,470_5_200106
U2337Z1,U2337Z1,1,,372_48_190701,663_22_200518
U1785Z2,U1785Z2,1,,473_9_200106,470_7_200106
U1242Z1,U1242Z1,1,,377_384_200302,472_51_191202
U1242Z1,U1242Z1,1,,377_420_200518,471_408_200615
U1242Z1,U1242Z1,1,,472_1_200302,471_410_200615
U1242Z1,U1242Z1,1,,377_427_200518,471_417_200615
U1242Z1,U1242Z1,1,,377_442_200518,471_427_200615
U1242Z1,U1242Z1,1,,377_439_200518,471_429_200615
U1242Z1,U1242Z1,1,,377_437_200518,471_435_200615
U1242Z1,U1242Z1,1,,377_406_200302,471_437_200615
U1242Z1,U1242Z1,1,,472_17_190429,471_440_200615
U1242Z1,U1242Z1,1,,377_390_200518,471_444_200615
U1242Z1,U1242Z1,1,,471_439_200615,472_17_190429
U1242Z1,U1242Z1,1,,476_63_200615,472_25_190902
U1921Z2,U1921Z1,1,,471_444_200615,472_19_190429
U2341Z2,U2341Z2,1,,470_9_200106,663_33_200518
U1785Z2,U1785Z2,1,,470_11_200106,473_2_200106
U1785Z3,U1785Z3,1,,471_446_200615,473_5_200106
U1785Z4,U1785Z3,1,,471_410_200615,473_5_200106
U1785Z1,U1785Z1,1,,470_77_200518,473_109_200106
U1785Z2,U1785Z2,1,,470_5_200106,473_7_200106
U2346Z1,U2346Z2,1,,466_62_190902,473_110_200106
U1785Z2,U1785Z2,1,,470_7_200106,473_9_200106
U1793Z5,U1793Z9,1,,467_276_190411,474_291_200611
U1842Z2,U1842Z1,1,,314_25_190902,488_31_180430
U2537Z1,U2537Z1,1,,361_48_200420,488_32_200518
U2537Z1,U2537Z1,1,,361_44_200420,488_34_180430
U1842Z2,U1842Z2,1,,314_151_200401,488_34_180430
U1709Z1,U1709Z2,1,,321_11_190902,488_37_180430
U1709Z1,U1709Z2,1,,321_17_200601,488_39_180430
U1709Z1,U1709Z2,1,,317_28_190902,488_43_180430
U1842Z2,U1842Z1,1,,314_158_200601,488_43_180430
U2537Z1,U2537Z1,1,,361_170_200420,488_44_180430
U1709Z1,U1709Z2,1,,317_19_200601,488_45_180430
U1842Z2,U1842Z1,1,,314_142_200401,488_45_180430
U1842Z2,U1842Z2,1,,314_25_190902,488_53_200518
U1842Z2,U1842Z1,1,,314_26_190902,488_4_200518
U1709Z1,U1709Z2,1,,317_4_200601,488_8_200518
U1709Z1,U1709Z2,1,,321_5_200601,488_9_200518
U1709Z2,U1709Z2,1,,317_27_200316,488_11_200518
U1709Z1,U1709Z2,1,,321_2_200601,488_13_200518
U2537Z1,U2537Z1,1,,361_172_200421,488_20_180430
U1709Z1,U1709Z2,1,,317_48_190902,488_21_180430
U1842Z2,U1842Z1,1,,314_152_200401,488_21_180430
U1709Z1,U1709Z2,1,,317_145_200601,488_22_180430
U1709Z1,U1709Z2,1,,321_30_200601,488_23_180430
U1709Z1,U1709Z2,1,,317_10_200601,488_25_180430
